Series Description,"Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted","Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total consumer loans owned by depository institutions, not seasonally adjusted level","Total consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted level","Total consumer loans owned by credit unions, not seasonally adjusted level","Total consumer loans owned by federal government, not seasonally adjusted level","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized total consumer loans, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Consumer revolving credit owned by depository institutions, not seasonally adjusted level","Consumer revolving credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted level","Consumer revolving credit owned by credit unions, not seasonally adjusted level","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted level","Securitized consumer revolving credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted level","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted level","Nonrevolving consumer loans owned by federal government, not seasonally adjusted level","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized consumer nonrevolving credit, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized total consumer loans, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by credit unions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer revolving credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer nonrevolving credit, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate"
2002-01,ND,,ND,ND,ND,4.16,49.28,90.15,24137.12,,,,-0.28,-0.1,-0.39,1867418.69,714781.5,1152637.2,1883479.24,638553.47,567381.49,71171.99,275973.81,188529.18,114475.01,,70249.64,595698.13,722133.68,246836.08,229169.95,17666.13,33291.77,21517,33402.58,387086.25,1161345.56,391717.39,338211.54,53505.86,242682.05,167012.18,114475,,36847.06,208611.88,,ND,-434.18,-59.23,-374.94,-8347.6,-983.95,-1055.94,71.99,-3996.41,-1040.43,2578.2,,-2803.22,-2101.79,-12959.73,-5999.34,-5724.48,-274.87,-1541.92,-748,-1485.53,-3184.94,4612.13,5015.39,4668.54,346.86,-2454.48,-292.43,2578.19,,-1317.69,1083.15,,ND
2002-02,7.8,,12.86,13.62,13,6.22,56.54,89.01,22741,,,,9.31,0.07,15.04,1881905.37,714822.1,1167083.27,1880338.72,633636.44,562399.43,71237.01,281526.63,187379.49,114961.53,,68948.49,593886.14,713972.66,243890.79,226472.93,17417.87,32555.25,21251,32977.14,383298.47,1166366.07,389745.65,335926.5,53819.14,248971.38,166128.49,114961.53,,35971.35,210587.67,,ND,14486.68,40.61,14446.07,-3140.52,-4917.04,-4982.06,65.02,5552.82,-1149.68,486.52,,-1301.16,-1811.98,-8161.02,-2945.29,-2697.02,-248.27,-736.51,-266,-425.44,-3787.78,5020.51,-1971.75,-2285.04,313.29,6289.33,-883.68,486.53,,-875.71,1975.8,,ND
2002-03,ND,,ND,ND,ND,6.12,56.64,90.44,23064.77,,,,8.15,8.62,7.87,1894690.33,719956.04,1174734.29,1883516.27,632856.61,561547.61,71309,283077.21,187716.94,115067.59,,68304.11,596493.8,711468,244107.61,226964.61,17143,31811.36,20816,32611.31,382121.72,1172048.27,388749,334583,54166,251265.84,166900.94,115067.6,,35692.81,214372.08,,682285.07,12784.96,5133.93,7651.02,3177.55,-779.83,-851.81,71.99,1550.58,337.45,106.06,,-644.37,2607.66,-2504.66,216.82,491.69,-274.87,-743.89,-435,-365.83,-1176.75,5682.2,-996.65,-1343.5,346.86,2294.47,772.45,106.07,,-278.54,3784.41,,2693.6
2002-04,ND,,ND,ND,ND,5.86,56.34,92.77,23535.05,,,,5.87,8.79,4.08,1903957.99,725227.7,1178730.28,1895690.24,637507.22,567072.17,70435.04,284378.41,188884.73,115709.65,,68754.96,600455.28,720834.07,249671.52,232300.06,17371.46,33713.96,20855,33191.13,383402.47,1174856.17,387835.7,334772.12,53063.58,250664.45,168029.73,115709.65,,35563.83,217052.81,,ND,9267.66,5271.66,3995.99,12173.97,4650.6,5524.56,-873.96,1301.21,1167.79,642.05,,450.84,3961.48,9366.07,5563.9,5335.44,228.46,1902.6,39,579.82,1280.75,2807.9,-913.3,189.12,-1102.42,-601.39,1128.79,642.05,,-128.98,2680.73,,ND
2002-05,7.74,,12.57,13.53,13.36,6.31,57.49,92.38,23324.32,,,,6.72,5.19,7.66,1914613.99,728364.1,1186249.89,1906472.43,638461.78,568929.83,69531.96,287993.56,190671.83,116343.39,,68857.04,604144.81,724085,247384.79,229777.25,17607.54,34283.89,20882,33414.61,388119.72,1182387.42,391077,339152.58,51924.42,253709.67,169789.83,116343.39,,35442.43,216025.09,,ND,10656.01,3136.4,7519.61,10782.19,954.57,1857.66,-903.09,3615.15,1787.1,633.74,,102.09,3689.53,3250.93,-2286.73,-2522.81,236.08,569.93,27,223.48,4717.25,7531.25,3241.3,4380.46,-1139.16,3045.22,1760.1,633.75,,-121.39,-1027.72,,ND
2002-06,ND,,ND,ND,ND,6.43,58.51,91.5,23436.28,,,,7.88,7.33,8.21,1927180.98,732813.38,1194367.6,1917644,635441.04,566783.04,68658,294055.16,191618.34,117121.14,,68866.35,610541.97,729215.69,245520.04,227684.04,17836,36525.1,20988,33715.99,392466.56,1188428.31,389921,339099,50822,257530.06,170630.34,117121.14,,35150.36,218075.41,,692423.91,12566.98,4449.28,8117.71,11171.58,-3020.74,-2146.79,-873.96,6061.6,946.51,777.75,,9.31,6397.16,5130.69,-1864.75,-2093.21,228.46,2241.21,106,301.38,4346.84,6040.89,-1156,-53.58,-1102.42,3820.39,840.51,777.74,,-292.07,2050.32,,3379.61
2002-07,ND,,ND,ND,ND,3.82,58.86,94.72,25092.29,,,,7.49,5.65,8.62,1939211.4,736264.46,1202946.94,1928370.98,637266.62,569686.88,67579.74,303156.49,193990.41,117946.88,,68698.63,607311.97,730722.5,243284.12,226493.69,16790.42,41146.88,21178,33869.28,391244.22,1197648.49,393982.5,343193.19,50789.32,262009.61,172812.41,117946.87,,34829.35,216067.75,,ND,12030.42,3451.08,8579.34,10726.98,1825.58,2903.84,-1078.26,9101.33,2372.07,825.73,,-167.72,-3230.01,1506.81,-2235.92,-1190.35,-1045.58,4621.78,190,153.29,-1222.34,9220.18,4061.5,4094.19,-32.68,4479.55,2182.07,825.73,,-321.02,-2007.66,,ND
2002-08,7.58,,12.49,13.36,13.29,2.37,59.23,96.83,26454.59,,,,5.13,6.89,4.05,1947500.09,740489.45,1207010.64,1946780.96,651864.49,585363.02,66501.48,303579.85,195488.21,119418.27,,69766.57,606663.57,738594.02,253360.07,237615.22,15744.85,41288.57,21449,34412.51,388083.88,1208186.94,398504.42,347747.79,50756.63,262291.28,174039.21,119418.26,,35354.06,218579.7,,ND,8288.69,4224.99,4063.7,18409.97,14597.88,15676.14,-1078.26,423.36,1497.8,1471.39,,1067.94,-648.39,7871.52,10075.96,11121.53,-1045.58,141.69,271,543.22,-3160.34,10538.45,4521.92,4554.61,-32.68,281.67,1226.8,1471.39,,524.72,2511.95,,ND
2002-09,ND,,ND,ND,ND,2.29,58.67,96.94,26330.98,,,,1.94,4.6,0.31,1950651.39,743326.36,1207325.03,1951608.39,654650.34,589192.34,65458,312437.98,195883.76,121305.01,,69560.32,597770.97,741401.72,254388.34,239655.34,14733,42223.39,21304,34519.46,388966.53,1210206.67,400262,349537,50725,270214.59,174579.76,121305.01,,35040.86,208804.44,,703209.55,3151.3,2836.9,314.4,4827.43,2785.85,3829.33,-1043.48,8858.13,395.55,1886.74,,-206.25,-8892.6,2807.71,1028.27,2040.12,-1011.85,934.82,-145,106.96,882.66,2019.73,1757.58,1789.21,-31.63,7923.31,540.55,1886.75,,-313.2,-9775.26,,3595.21
2002-10,ND,,ND,ND,ND,2.88,57.89,96.23,26098.92,,,,4,7.45,1.88,1957151.3,747939.58,1209211.73,1960557.84,657992.81,591440.71,66552.1,307904.77,197071.59,120503.76,,69680.59,607404.33,746975.71,254067.78,238820.25,15247.53,42477.58,21119,34711.6,394599.75,1213582.14,403925.03,352620.47,51304.57,265427.19,175952.59,120503.75,,34968.99,212804.58,,ND,6499.91,4613.22,1886.69,8949.45,3342.47,2248.37,1094.1,-4533.21,1187.83,-801.25,,120.27,9633.36,5573.98,-320.56,-835.1,514.53,254.19,-185,192.14,5633.22,3375.47,3663.03,3083.47,579.57,-4787.41,1372.83,-801.26,,-71.87,4000.14,,ND
2002-11,7.34,,12.24,13.11,12.78,3.74,57.85,95.44,26103.76,,,,4.92,3.16,6.02,1965179.13,749906.22,1215272.9,1970635.3,662449.92,594839.01,67610.9,300522.33,196807.31,119020.45,,70833.75,621001.55,753537.65,256257.45,240511.98,15745.47,42323.74,21260,35349.43,398347.03,1217097.65,406192.47,354327.03,51865.43,258198.59,175547.31,119020.44,,35484.32,222654.51,,ND,8027.82,1966.65,6061.17,10077.46,4457.11,3398.3,1058.8,-7382.43,-264.28,-1483.31,,1153.16,13597.21,6561.94,2189.67,1691.74,497.93,-153.84,141,637.83,3747.28,3515.51,2267.44,1706.57,560.87,-7228.59,-405.28,-1483.31,,515.33,9849.93,,ND
2002-12,ND,,ND,ND,ND,3.8,58.24,95.71,26647.2,,,,4.23,1.67,5.82,1972112.21,750947.45,1221164.76,1997007.68,671274.76,602569.76,68705,307518.48,195743.56,117308.33,,74797.67,630364.89,772122.79,262654.76,246394.76,16260,44440.36,22228,37124.71,405674.97,1224884.89,408620,356175,52445,263078.13,173515.56,117308.33,,37672.96,224689.93,,708794.08,6933.09,1041.23,5891.86,26372.38,8824.84,7730.75,1094.1,6996.15,-1063.76,-1712.12,,3963.91,9363.35,18585.15,6397.31,5882.78,514.53,2116.62,968,1775.28,7327.94,7787.24,2427.53,1847.97,579.57,4879.53,-2031.76,-1712.12,,2188.63,2035.41,,1861.51
2003-01,ND,,ND,ND,ND,3.47,58.84,96.14,26442.9,,,,6.36,6.14,6.49,1982561.31,754789.4,1227771.91,2000693.27,667021.1,598345.72,68675.38,310592.14,195498.05,119531.73,,76235.31,631814.94,763587.29,252988.24,236822.62,16165.62,44459.96,21631,36058.69,408449.41,1237105.99,414032.86,361523.1,52509.76,266132.19,173867.05,119531.74,,40176.62,223365.53,,ND,10449.1,3841.95,6607.15,3685.59,-4253.66,-4224.04,-29.62,3073.66,-245.51,2223.41,,1437.64,1450.05,-8535.5,-9666.52,-9572.14,-94.38,19.6,-597,-1066.02,2774.44,12221.1,5412.86,5348.1,64.76,3054.06,351.49,2223.41,,2503.66,-1324.39,,ND
2003-02,7.11,,11.7,12.26,11.96,4.5,59.68,96.97,24863.62,,,,6.56,6.06,6.87,1993405.69,758601.34,1234804.35,1992275.88,667320.78,598672.16,68648.62,314439.76,195034.65,119049.14,,74036.78,622394.78,758167.84,252095.93,236015.56,16080.38,43805.04,21106,34773.12,406387.75,1234108.04,415224.84,362656.6,52568.24,270634.72,173928.65,119049.14,,39263.66,216007.03,,ND,10844.38,3811.94,7032.45,-8417.39,299.68,326.44,-26.76,3847.62,-463.4,-482.59,,-2198.53,-9420.16,-5419.44,-892.31,-807.06,-85.24,-654.91,-525,-1285.57,-2061.66,-2997.95,1191.99,1133.5,58.49,4502.53,61.6,-482.6,,-912.96,-7358.51,,ND
2003-03,ND,,ND,ND,ND,4.35,59.95,95.86,25152.29,,,,4.7,1.67,6.56,2001208.15,759655.21,1241552.94,1989122.67,661850.42,593231.42,68619,309920.86,194012.97,118370.77,,72443.03,632524.62,750643.75,246394.42,230408.42,15986,42375.67,20737,33627.2,407509.47,1238478.91,415456,362823,52633,267545.19,173275.97,118370.78,,38815.83,225015.15,,710089.18,7802.46,1053.87,6748.59,-3153.22,-5470.36,-5440.74,-29.62,-4518.91,-1021.68,-678.37,,-1593.75,10129.84,-7524.09,-5701.52,-5607.14,-94.38,-1429.38,-369,-1145.92,1121.72,4370.87,231.16,166.4,64.76,-3089.53,-652.68,-678.36,,-447.83,9008.12,,431.7
2003-04,ND,,ND,ND,ND,2.93,60.25,97,27539.8,,,,7.73,1.73,11.4,2014099.78,760752.43,1253347.35,2004197.87,665845.16,595529.68,70315.48,319867.35,195821.82,116842.6,,72087.46,633733.49,755409.77,248732.23,231703.81,17028.42,43833.88,20903,33414.98,408525.69,1248788.1,417112.93,363825.87,53287.07,276033.47,174918.82,116842.6,,38672.48,225207.8,,ND,12891.63,1097.22,11794.41,15075.2,3994.74,2298.26,1696.48,9946.49,1808.85,-1528.17,,-355.57,1208.87,4766.02,2337.81,1295.39,1042.42,1458.21,166,-212.22,1016.22,10309.19,1656.93,1002.87,654.07,8488.28,1642.85,-1528.18,,-143.35,192.65,,ND
2003-05,7.05,,12.19,12.12,12.89,2.74,60.76,97.33,27920.04,,,,7.99,4.66,10.01,2027502.51,763704.74,1263797.77,2018079.96,673450.35,601381.83,72068.52,321142.61,197117.6,114896.95,,73004.41,638468.05,758726.46,254840.28,236734.7,18105.58,40905.99,20988,33999.32,407992.88,1259353.5,418610.07,364647.13,53962.93,280236.63,176129.6,114896.94,,39005.09,230475.18,,ND,13402.73,2952.31,10450.42,13882.09,7605.18,5852.15,1753.03,1275.27,1295.78,-1945.66,,916.95,4734.57,3316.69,6108.05,5030.88,1077.16,-2927.89,85,584.35,-532.81,10565.4,1497.13,821.27,675.87,4203.16,1210.78,-1945.66,,332.61,5267.38,,ND
2003-06,ND,,ND,ND,ND,3.29,62.2,96.82,26945.05,,,,3.41,0.17,5.37,2033268.41,763814.88,1269453.53,2021930.44,677448.84,603683.84,73765,327925.55,198917.25,113414.17,,72407.69,631816.92,759334.7,256111.84,236963.84,19148,41198.93,21105,33481.83,407437.09,1262595.74,421337,366720,54617,286726.63,177812.25,113414.17,,38925.86,224379.83,,726902.36,5765.91,110.15,5655.76,3850.48,3998.49,2302.01,1696.48,6782.94,1799.65,-1482.77,,-596.72,-6651.13,608.23,1271.56,229.14,1042.42,292.94,117,-517.49,-555.78,3242.24,2726.93,2072.87,654.07,6490,1682.65,-1482.77,,-79.23,-6095.35,,5604.39
2003-07,ND,,ND,ND,ND,3.67,62.3,95.18,26129.44,,,,4.01,0.9,5.88,2040064.39,764388.66,1275675.74,2028553.58,676788.13,603381.99,73406.14,350249.04,201105.74,111722.38,,73691.86,614996.44,758595.82,254093.42,234818.39,19275.03,42209.91,21272,34903.42,406117.06,1269957.77,422694.71,368563.6,54131.11,308039.13,179833.74,111722.39,,38788.44,208879.37,,ND,6795.98,573.77,6222.21,6623.14,-660.71,-301.85,-358.86,22323.48,2188.48,-1691.79,,1284.17,-16820.49,-738.88,-2018.42,-2145.45,127.03,1010.98,167,1421.59,-1320.03,7362.03,1357.71,1843.6,-485.89,21312.5,2021.48,-1691.79,,-137.42,-15500.46,,ND
2003-08,6.76,,11.97,12.47,13.13,3.98,62.43,93.38,25406.62,,,,5.33,3.04,6.7,2049124.34,766324.4,1282799.94,2049098.61,683857.03,610809.74,73047.28,364673.62,202874.65,110421.75,,73824.69,613446.87,764265.56,256293.61,236891.54,19402.07,44357.09,21390,34665.65,407559.22,1284833.05,427563.42,373918.2,53645.22,320316.53,181484.65,110421.75,,39159.04,205887.65,,ND,9059.94,1935.74,7124.21,20545.03,7068.9,7427.76,-358.86,14424.58,1768.91,-1300.63,,132.83,-1549.56,5669.75,2200.19,2073.16,127.03,2147.18,118,-237.78,1442.16,14875.28,4868.71,5354.6,-485.89,12277.41,1650.91,-1300.63,,370.61,-2991.72,,ND
2003-09,ND,,ND,ND,ND,4.12,62.8,93.79,25663.17,,,,4.67,-0.44,7.72,2057090.79,766041.92,1291048.87,2059675.3,686823.82,614123.82,72700,374642.75,203426.28,110491.05,,73056.15,611235.25,764703.05,255536.82,236011.82,19525,44424.07,21291,34162.6,409288.56,1294972.25,431287,378112,53175,330218.69,182135.28,110491.05,,38893.55,201946.69,,750351.17,7966.45,-282.47,8248.93,10576.69,2966.79,3314.08,-347.28,9969.14,551.62,69.3,,-768.54,-2211.62,437.49,-756.79,-879.72,122.93,66.98,-99,-503.05,1729.34,10139.21,3723.58,4193.8,-470.22,9902.16,650.62,69.3,,-265.49,-3940.97,,7816.27
2003-10,ND,,ND,ND,ND,4.3,62.98,93.57,26066.6,,,,4.9,-0.79,8.28,2065495.1,765535.19,1299959.91,2069683.22,683391.65,608947.23,74444.42,382962.97,204098.4,108544.61,,72657.54,618028.04,764538.8,252297.19,231315.53,20981.66,45025.66,21261,33811.42,412143.53,1305144.42,431094.46,377631.7,53462.76,337937.31,182837.4,108544.61,,38846.13,205884.51,,ND,8404.31,-506.73,8911.04,10007.92,-3432.17,-5176.59,1744.42,8320.22,672.13,-1946.45,,-398.6,6792.79,-164.25,-3239.63,-4696.29,1456.66,601.59,-30,-351.18,2854.97,10172.17,-192.54,-480.3,287.76,7718.63,702.13,-1946.45,,-47.42,3937.82,,ND
2003-11,6.82,,11.97,12.35,12.93,4.31,62.46,93.72,26306.23,,,,0.53,-0.83,1.32,2066400.09,765007.92,1301392.17,2072467,715900.31,639767.74,76132.58,387735.86,204436.8,106037.19,,55731.27,602625.57,768820.85,286828.97,264437.64,22391.34,47473.02,21379,14982.99,398156.88,1303646.14,429071.34,375330.1,53741.24,340262.84,183057.8,106037.19,,40748.28,204468.69,,ND,904.99,-527.27,1432.26,2783.78,18508.66,16820.51,1688.15,4772.89,338.4,-2507.42,,-16926.27,-1402.48,4282.05,20531.78,19122.11,1409.67,2447.36,118,-18828.43,13.34,-1498.28,-2023.12,-2301.6,278.48,2325.53,220.4,-2507.42,,1902.15,-1415.82,,ND
2003-12,ND,,ND,ND,ND,4.04,61.03,94.29,27105.07,,,,6.37,5.1,7.11,2077360.69,768258.31,1309102.38,2102931.98,747262.77,669385.77,77877,393043.94,205877.28,102918.04,,59065.29,594764.67,790387.72,308862.77,285014.77,23848,45265.69,22410,14994.7,398854.56,1312544.26,438400,384371,54029,347778.25,183467.28,102918.04,,44070.59,195910.1,,759485.04,10960.6,3250.39,7710.21,30464.98,31362.45,29618.03,1744.42,5308.08,1440.48,-3119.15,,3334.02,-7860.9,21566.87,22033.79,20577.13,1456.66,-2207.32,1031,11.71,697.69,8898.11,9328.66,9040.9,287.76,7515.41,409.48,-3119.15,,3322.31,-8558.59,,3044.62
2004-01,ND,,ND,ND,ND,3.69,59.92,93.79,27239.67,,,,6.29,3.77,7.76,2088243.04,770672.5,1317570.54,2108325.17,748862.26,669762.97,79099.29,402125.31,206147.06,104219.84,,57919.88,589050.82,780848.45,300048.15,277003.77,23044.38,47148.59,21012,15203.98,397435.72,1327476.72,448814.1,392759.2,56054.9,354976.72,185135.06,104219.84,,42715.9,191615.1,,ND,10882.35,2414.19,8468.16,5393.19,1599.49,377.2,1222.29,9081.37,269.78,1301.8,,-1145.41,-5713.85,-9539.27,-8814.61,-8011,-803.62,1882.9,-1398,209.28,-1418.84,14932.46,10414.1,8388.2,2025.9,7198.47,1667.78,1301.8,,-1354.69,-4295,,ND
2004-02,6.72,,11.88,12.67,12.42,3.46,59.16,94.33,26296.19,,,,4.08,2.63,4.93,2095340.36,772362.27,1322978.09,2094372.5,741985.22,661742.51,80242.71,406048.3,205590.34,102942.54,,56676.44,581129.66,772083.33,295440.73,273148.11,22292.62,46378.11,21570,14846.83,393847.66,1322289.17,446544.5,388594.4,57950.1,359670.19,184020.34,102942.54,,41829.6,187282.01,,ND,7097.33,1689.77,5407.55,-13952.67,-6877.03,-8020.46,1143.43,3922.99,-556.72,-1277.3,,-1243.45,-7921.16,-8765.12,-4607.43,-3855.66,-751.77,-770.48,558,-357.15,-3588.06,-5187.54,-2269.6,-4164.8,1895.2,4693.47,-1114.72,-1277.3,,-886.29,-4333.09,,ND
2004-03,ND,,ND,ND,ND,4.04,59.59,93.28,25873.03,,,,8.24,8.9,7.85,2109720.32,778092.48,1331627.84,2096471.95,739500.76,658035.76,81465,411969.73,207085.61,101366.74,,56004.61,580544.5,768593.25,290101.76,268612.76,21489,45825.32,21572,14534.26,396559.91,1327878.7,449399,389423,59976,366144.41,185513.61,101366.74,,41470.35,183984.6,,760294.41,14379.96,5730.21,8649.75,2099.45,-2484.46,-3706.75,1222.29,5921.43,1495.27,-1575.8,,-671.83,-585.16,-3490.07,-5338.96,-4535.35,-803.62,-552.79,2,-312.57,2712.25,5589.52,2854.5,828.6,2025.9,6474.22,1493.27,-1575.8,,-359.26,-3297.41,,269.79
2004-04,ND,,ND,ND,ND,4.31,60.32,93.24,25917.65,,,,1.7,-3.91,4.99,2112716.15,775554.79,1337161.36,2101003.26,744703.27,661040.03,83663.24,418162.34,207744.73,96645.61,,56026.77,577720.54,769322.73,293438.42,270748.43,22689.99,46119.16,21265,14620.93,393879.22,1331680.54,451264.85,390291.6,60973.25,372043.19,186479.73,96645.61,,41405.84,183841.32,,ND,2995.82,-2537.7,5533.52,4531.31,5202.51,3004.27,2198.24,6192.61,659.12,-4721.13,,22.16,-2823.96,729.47,3336.66,2135.67,1200.99,293.83,-307,86.67,-2680.69,3801.84,1865.85,868.6,997.25,5898.78,966.12,-4721.13,,-64.51,-143.27,,ND
2004-05,6.43,,11.8,12.69,12.93,4.21,60.58,92.13,25853.93,,,,4.61,3.92,5.02,2120839.15,778088.65,1342750.5,2109813.27,752982.36,667047.6,85934.76,429357.75,209079.62,91687.72,,56363.15,570342.67,772188.43,301965.71,278034.7,23931.01,46258.5,21385,14627.4,387951.81,1337624.85,451016.65,389012.9,62003.75,383099.25,187694.62,91687.72,,41735.75,182390.86,,ND,8123,2533.87,5589.14,8810.01,8279.09,6007.57,2271.52,11195.41,1334.89,-4957.89,,336.38,-7377.87,2865.7,8527.29,7286.27,1241.02,139.35,120,6.47,-5927.41,5944.31,-248.21,-1278.7,1030.49,11056.06,1214.89,-4957.88,,329.91,-1450.47,,ND
2004-06,ND,,ND,ND,ND,4.99,60.97,90.75,24803.73,,,,4.05,2.53,4.92,2127989.41,779731.22,1348258.19,2114539.43,748704.18,660571.18,88133,436237.99,211683.7,86956.1,,56100.49,574856.96,774311.98,300614.18,275482.18,25132,48675.96,21606,14599.78,388816.06,1340227.45,448090,385089,63001,387562.03,190077.7,86956.1,,41500.71,186040.89,,768021.39,7150.26,1642.57,5507.69,4726.15,-4278.18,-6476.42,2198.24,6880.24,2604.08,-4731.62,,-262.66,4514.29,2123.55,-1351.53,-2552.52,1200.99,2417.46,221,-27.63,864.25,2602.6,-2926.65,-3923.9,997.25,4462.78,2383.08,-4731.62,,-235.04,3650.04,,2575.66
2004-07,ND,,ND,ND,ND,5.91,61.15,88.89,23821.36,,,,5.13,9.78,2.45,2137092.98,786087.14,1351005.83,2124468.09,752628.11,664144,88484.11,444923.2,211832.09,85945.38,,55559.84,573579.48,779811.15,303702.82,278453.9,25248.92,50356.57,21697,14022.41,390032.34,1344656.94,448925.28,385690.1,63235.18,394566.63,190135.09,85945.37,,41537.43,183547.14,,ND,9103.57,6355.92,2747.65,9928.66,3923.92,3572.81,351.11,8685.2,148.39,-1010.73,,-540.65,-1277.48,5499.17,3088.64,2971.71,116.92,1680.61,91,-577.36,1216.28,4429.49,835.28,601.1,234.18,7004.59,57.39,-1010.73,,36.72,-2493.76,,ND
